Frequency_THz,VDOS_0.25Kps,VDOS_0.5Kps,VDOS_1.0Kps,VDOS_2.0Kps,VDOS_5.0Kps
3.5182408795602202,0.3047208563417258,0.07450720502752006,0.26932842194151396,0.09633959658663493,0.6667892995180391
3.5382308845577213,0.30705535939709694,0.06330870298749851,0.27564821740831785,0.10085357165595614,0.7015872331454195
3.5582208895552228,0.3153247714794616,0.0546024114956874,0.27028374921163695,0.1553707541574645,0.7171823717115973
3.578210894552724,0.31608654578968015,0.04668215185579743,0.25269901053264643,0.2182683116741134,0.7162806060389219
3.5982008995502253,0.3007719728567611,0.03815539342582805,0.2249102193698644,0.26995578843068,0.7030123145612387
3.6181909045477263,0.26746081429260504,0.031008082218638655,0.19260241931282981,0.3023120515691318,0.6812904260054979
3.6381809095452278,0.22050985120925443,0.0330674819494757,0.16670938959506768,0.31285946492120437,0.6535243055280229
3.658170914542729,0.17066126372368237,0.04842229171888649,0.1614643844339722,0.30346333005884846,0.6204311883265485
3.6781609195402303,0.13650736278820286,0.07206851447226226,0.181565621668507,0.2791513429088758,0.5820841206264027
3.6981509245377313,0.13661806920568248,0.10045399030575079,0.21603413424629103,0.2461246786720376,0.5394902153958523
3.718140929535233,0.16316286756277068,0.1321618460169217,0.25160479872233055,0.20911225437528988,0.49557096641630494
3.738130934532734,0.19389301514627783,0.16625965332466003,0.28048642040107924,0.1693865629651629,0.45461410909755484
3.7581209395302353,0.21613662232862052,0.20146900218844294,0.3002330669271549,0.12576760102005388,0.4199983848868464
3.7781109445277363,0.22564499831584767,0.23585742161810452,0.3123974482173973,0.08201401150054279,0.3914297816580124
